1. YEAR,2. TRIFD,3. FRS_ID,4. FACILITY_NAME,5. STREET_ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT_CO_NAME,16. PARENT CO DB NUM,17. STANDARD_PARENT_CO_NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY_SECTOR_CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
1987,77592TXSCTLOOP1,1.10033E+11,VALERO REFINING-TEXAS LP,1301 LOOP 197 S,TEXAS CITY,GALVESTON,TX,77590,,,29.369167,-94.911111,NAD83,VALERO ENERGY CORP,079391280,VALERO ENERGY CORP,1.10033E+11,NA,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79998PHLPSNORTH,1.10067E+11,PHELPS DODGE REFINING CORP,6999 N LOOP RD,EL PASO,EL PASO,TX,79915,,,31.76333,-106.38015,NAD83,PHELPS DODGE CORP,001213149,,1.10067E+11,,,NO,331,Primary Metals,3331,NA,,,,,331411,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,0001310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77522XXNCH3525D,1.1E+11,EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),3525 DECKER DR,BAYTOWN,HARRIS,TX,77520,,,29.73934,-95.022404,NAD83,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,1.1E+11,,,NO,325,Chemicals,2869,NA,,,,,325110,,,,,,1.38701E+12,Ethylene,NO,0000074851,74-85-1,5090,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,230000,72000,0,0,0,0,0,0,0,0,0,0,0,0,302000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79906DSLRC20ZAN,1.10002E+11,DIESEL RECON CO,20 ZANE GREY,EL PASO,EL PASO,TX,799064809,,,31.81557,-106.39913,NAD83,CUMMINS ENGINE CO INC,006415160,,1.10002E+11,,,NO,336,Transportation Equipment,3714,,,,,,336211,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,0001310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5560,0,0,0,0,0,5560,0,5560,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78211KSTLC3700P,1.10002E+11,KO STEEL FOUNDRY & MACHINE,3700 PITLUK RD,SAN ANTONIO,BEXAR,TX,78211,,,29.35458,-98.57305,NAD83,TIC UNITED CORP,NA,,1.10002E+11,,,NO,331,Primary Metals,3325,,,,,,331513,,,,,,1.38701E+12,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32200,0,0,0,0,0,0,0,0,0,0,32200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32200,32200,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77008SMTHN8300H,1.10001E+11,SMITH IND INC,8300 HEMPSTEAD HWY,HOUSTON,HARRIS,TX,77008,,,29.78551,-95.43726,NAD83,NA,NA,,1.10001E+11,,,NO,332,Fabricated Metals,3479,3533,,,,,332722,,,,,,1.38701E+12,Methyl ethyl ketone,NO,0000078933,78-93-3,7443,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,51240,0,0,0,0,0,0,0,0,0,0,0,0,0,51240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51240,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77640CHVRNENDOF,1.10019E+11,CHEVRON PORT ARTHUR LUBRICANTS PLANT,END OF W 7TH ST,PORT ARTHUR,JEFFERSON,TX,77640,,,29.842715,-93.962671,NAD83,CHEVRON CORP,001382555,CHEVRON CORP,1.10019E+11,NA,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,Hydrogen fluoride,NO,0007664393,7664-39-3,152371,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,10000,0,0,0,0,0,0,0,0,0,0,0,0,10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79760LPSPR2400S,1.10067E+11,FLINT HILLS RESOURCES LP,2505 S GRANDVIEW,ODESSA,ECTOR,TX,79766,,,31.825,-102.329722,NAD83,FLINT HILLS RESOURCES LP,056576507,,1.1E+11,,,NO,325,Chemicals,2865,,,,,,325211,,,,,,1.38701E+12,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77520MCCHM9548I,1.10001E+11,BP AMOCO CHEMICALS CEDAR BAYOU PLANT,9548 INTERSTATE 10,BAYTOWN,HARRIS,TX,77522,,,29.821889,-94.923611,NAD83,BP AMERICA INC,039596507,,1.10001E+11,,,NO,325,Chemicals,2821,,,,,,325211,,,,,,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,260,250,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75042MNSYP3802M,1.1E+11,HENRY CO,3802 MILLER PARK DR,GARLAND,DALLAS,TX,75042,,,32.90378,-96.68826,NAD83,HENRY CO,NA,HENRY CO,1.1E+11,NA,,NO,324,Petroleum,2952,,,,,,324122,,,,,,1.38701E+12,Asbestos (friable),NO,0001332214,1332-21-4,85282,YES,TRI,NO,Metals with qualifiers,YES,NO,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75766WSTRNHWY69,1.1E+11,LASTRA AMERICA CORP,2034 N JACKSON ST,JACKSONVILLE,CHEROKEE,TX,75766,,,31.996233,-95.274511,NAD83,LASTRA AMERICA CORP,042681460,,1.1E+11,,,NO,323,Printing,2796,,,,,,323122,,,,,,1.38701E+12,2-Ethoxyethanol,NO,0000110805,110-80-5,26989,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,750,6800,0,0,0,0,0,0,0,0,0,0,0,0,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14190,0,0,0,0,14190,0,0,0,0,0,0,0,0,0,0,0,14190,7550,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75051WNDSR1050W,1.10001E+11,GUARDIAN AUTOMOTIVE TRIM INC,1050 W FREEWAY,GRAND PRAIRIE,DALLAS,TX,75051,,,32.733595,-97.017237,NAD83,GUARDIAN INDUSTRIES CORP,054671169,,1.10001E+11,,,NO,326,Plastics and Rubber,3079,NA,,,,,326199,,,,,,1.38701E+12,Methyl ethyl ketone,NO,0000078933,78-93-3,7443,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,37350,0,0,0,0,0,0,0,0,0,0,0,0,37350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37350,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77571RHMND13300,1.1007E+11,BAYPORT_TX,13300 BAY AREA BLVD,PASADENA,HARRIS,TX,77507,,,29.6467,-95.0454,NAD83,DOW INC,117063457,DOW INC,1.1E+11,NA,,NO,325,Chemicals,2869,2879,,,,,325110,,,,,,1.38701E+12,Sodium sulfate (solution),NO,0007757826,7757-82-6,153320,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,0,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77522XXNCH5000B,1.1E+11,EXXONMOBIL BAYTOWN CHEMICAL PLANT (PART),5000 BAYWAY DR,BAYTOWN,HARRIS,TX,77520,,,29.73934,-95.022404,NAD83,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,1.1E+11,,,NO,325,Chemicals,2869,2821,NA,,,,325110,,,,,,1.38701E+12,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,4900,14000,6,0,0,0,0,0,0,0,0,0,0,0,18906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18906,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77586HCHST11807,1.10064E+11,CELANESE LTD BAYPORT TERMINAL,11807 PORT RD,SEABROOK,HARRIS,TX,77586,,,29.60401,-95.02457,NAD83,CELANESE AMERICAS CORP,947592879,,1.10064E+11,,,NO,4246,Chemical Wholesalers,5161,,,,,,424690,,,,,,1.38701E+12,Vinyl acetate,NO,0000108054,108-05-4,24828,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,5162,4149,0,0,0,0,0,0,0,0,0,0,0,0,9311,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9353,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77536SHLLLHIGHW,1.10031E+11,SHELL CHEMICAL LP,5900 HWY 225 EAST,DEER PARK,HARRIS,TX,77536,,,29.722222,-95.126944,NAD83,SHELL PETROLEUM INC,131489817,SHELL PETROLEUM INC,1.10067E+11,SHELL PLC,,NO,324,Petroleum,2911,2869,2899,,,,324110,,,,,,1.38701E+12,Epichlorohydrin,NO,0000106898,106-89-8,23945,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,111039,35600,0,73000,0,0,0,0,0,0,0,0,0,0,219639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191250,0,0,0,0,191250,0,191250,219639,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78223HWLLH7811S,1.1E+11,THE SAN ANTONIO REFINERY LLC,7811 S PRESA ST,SAN ANTONIO,BEXAR,TX,78223,,,29.3476,-98.4603,NAD83,ALLEGIANCE REFINING LLC,NA,ALLEGIANCE REFINING LLC,1.1E+11,NA,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,2500,72700,0,0,0,0,0,0,0,0,0,0,0,0,75200,0,250,250,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,500,75450,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,76202CMBRC220ED,1.1E+11,ACME BRICK CO-DENTON PLANT,220 E DANIELS,DENTON,DENTON,TX,76205,,,33.188675,-97.135707,NAD83,BERKSHIRE HATHAWAY INC,001024314,BERKSHIRE HATHAWAY INC,1.1E+11,NA,,NO,327,Nonmetallic Mineral Product,3251,NA,,,,,327121,,,,,,1.38701E+12,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,750,0,0,0,0,0,750,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75472WRPRDHWY69,1.10007E+11,AAA WIRE PRODUCTS INC,HWY 69 S,POINT,RAINS,TX,75472,,,32.933975,-95.877151,NAD83,TALBOT INDUSTRIES INC,007140874,,1.10007E+11,,,NO,332,Fabricated Metals,3496,3471,NA,,,,332618,,,,,,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78071DMNDS301LE,1.1E+11,VALERO THREE RIVERS REFINERY,301 LEROY ST,THREE RIVERS,LIVE OAK,TX,78071,,,28.456667,-98.190277,NAD83,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,1.1E+11,NA,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5300,0,0,0,0,0,0,0,0,12000,0,0,0,0,17300,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,17302,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77522XXNCH5000B,1.1E+11,EXXONMOBIL BAYTOWN CHEMICAL PLANT (PART),5000 BAYWAY DR,BAYTOWN,HARRIS,TX,77520,,,29.73934,-95.022404,NAD83,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,1.1E+11,,,NO,325,Chemicals,2869,2821,NA,,,,325110,,,,,,1.38701E+12,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,700000,18000,2800,0,0,0,0,0,0,0,0,0,0,0,720800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720800,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77536SHLLLHIGHW,1.10031E+11,SHELL CHEMICAL LP,5900 HWY 225 EAST,DEER PARK,HARRIS,TX,77536,,,29.722222,-95.126944,NAD83,SHELL PETROLEUM INC,131489817,SHELL PETROLEUM INC,1.10067E+11,SHELL PLC,,NO,325,Chemicals,2911,2869,2899,,,,325110,,,,,,1.38701E+12,o-Xylene,NO,0000095476,95-47-6,16139,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,55412,17665,0,0,0,0,0,0,0,0,0,0,0,0,73077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73077,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77541THDWCBUILD,1.10008E+11,DOW CHEMICAL CO FREEPORT FACILITY,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,TX,775413257,,,28.980147,-95.342272,NAD83,THE DOW CHEMICAL CO,001381581,DOW INC,1.10008E+11,,,NO,325,Chemicals,2812,2813,2819,,,,325181,,,,,,1.38701E+12,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,70,4100,0,0,0,0,0,0,0,0,0,0,0,0,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4170,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77705SNDZCRT4BO,1.1E+11,BASF CORP - BEAUMONT,14385 W PORT ARTHUR RD,BEAUMONT,JEFFERSON,TX,77705,,,29.971389,-94.053333,NAD83,BASF CORP,071014385,BASF CORP,1.1E+11,BASF SE,,NO,325,Chemicals,INVA,,,,,,325320,,,,,,1.38701E+12,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,120,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77262GDYRT2000G,1.1E+11,THE GOODYEAR TIRE & RUBBER CO,2000 GOODYEAR DR,HOUSTON,HARRIS,TX,77017,,,29.704391,-95.255214,NAD83,THE GOODYEAR TIRE & RUBBER CO,004467924,THE GOODYEAR TIRE & RUBBER CO,1.1E+11,NA,,NO,325,Chemicals,2822,,,,,,325212,,,,,,1.38701E+12,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,125000,0,135,0,0,0,0,0,0,0,0,0,0,0,125135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125135,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77511MCCHM2MISO,1.10001E+11,INEOS USA LLC - CHOCOLATE BAYOU PLANT,2 MILES S OF INTERSECTION FM2004 & FM2917,ALVIN,BRAZORIA,TX,77511,,,29.413774,-95.263726,NAD83,INEOS US I INC,NA,INEOS USA LLC,1.10001E+11,INEOS LTD,,NO,325,Chemicals,2869,NA,,,,,325199,,,,,,1.38701E+12,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,12000,3300,1200,0,0,0,1800,0,0,0,0,0,0,0,18300,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,19800,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77015RCHHL1053H,1.1E+11,REICHHOLD LLC 2,1503 HADEN RD,HOUSTON,HARRIS,TX,77015,,,29.76543,-95.17896,NAD83,REICHHOLD LLC 2,079804427,REICHHOLD LLC 2,1.1E+11,,,NO,325,Chemicals,2821,,,,,,325211,,,,,,1.38701E+12,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77640CHVRNENDOF,1.10019E+11,CHEVRON PORT ARTHUR LUBRICANTS PLANT,END OF W 7TH ST,PORT ARTHUR,JEFFERSON,TX,77640,,,29.842715,-93.962671,NAD83,CHEVRON CORP,001382555,CHEVRON CORP,1.10019E+11,NA,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,o-Xylene,NO,0000095476,95-47-6,16139,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,11000,430,0,0,0,0,0,0,0,0,0,0,0,0,11430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11430,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77507STHRN12901,1.10001E+11,SOUTHERN IONICS INC.,12901 BAY PARK RD,PASADENA,HARRIS,TX,77507,,,29.64155,-95.068931,NAD83,SOUTHERN IONICS INC,049109440,SOUTHERN IONICS INC,1.10001E+11,NA,,NO,325,Chemicals,2819,,,,,,325188,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79925TNKTY9050V,1.10001E+11,HASBRO INC,9050 VISCOUNT BLVD,EL PASO,EL PASO,TX,79925,,,31.773662,-106.36912,NAD83,HASBRO INC,001200443,,1.10001E+11,,,NO,339,Miscellaneous Manufacturing,3944,,,,,,339932,,,,,,1.38701E+12,Trichloroethylene,NO,0000079016,79-01-6,7526,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,79700,0,0,0,0,0,0,0,0,0,0,0,0,0,79700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400,0,0,0,0,7400,0,7400,79700,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77541GLFCH302MI,1.10071E+11,GLADIEUX METALS RECYCLING LLC,302 MIDWAY RD,FREEPORT,BRAZORIA,TX,77541,,,28.956655,-95.338289,NAD83,NA,,NA,1.10001E+11,NA,,NO,331,Primary Metals,3341,NA,,,,,331492,,,,,,1.38701E+12,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,835241,133905,182000,0,0,0,0,0,0,0,0,0,0,0,1151146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151146,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77979BPCHMTEXAS,1.10001E+11,INEOS NITRILES USA LLC           GREEN LAKE PLANT,TEXAS HWY 185,PORT LAVACA,CALHOUN,TX,77979,,,28.570964,-96.83341,NAD83,INEOS US I INC,NA,INEOS US I INC,1.10001E+11,INEOS LTD,,NO,325,Chemicals,2869,,,,,,325998,,,,,,1.38701E+12,Acrylonitrile,NO,0000107131,107-13-1,24182,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,67000,11000,0,730000,0,0,250,0,0,0,0,0,0,750,809000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809000,0,0,0,0,0,0,0,0,0,0,0,0,,,
